,course,url
0,Olde Page Course at Page Belcher Golf Course,missing
0,Old Course at Marriotts Grand Hotel & Lakewood Golf Club,http://www.marriotthotels.com/marriott/PTLAL/
0,Oakmont Country Club,missing
0,Country Club of South Carolina,missing
0,Oak Mallett Golf Club,missing
0,Champion Course at Fox Ridge Golf Course,missing
0,Du Pont Course at DuPont Country Club,missing
0,Eighteen Hole Course at St. Charles Golf Course,missing
0,Skyline Country Club,missing
0,Championship Course at Boca Dunes Golf & Country Club,http://www.bocadunes.com
0,School & Village Course at Chicopee Woods Golf Course,http://www.chicopeewoodsgolfcourse.com
0,Links Course at Bear Lakes Country Club,missing
0,Brookhaven Country Club,missing
0,Eagle Creek Golf Course,missing
0,Heritage 66 Golf Course,missing
0,Great Hope Golf Course,http://www.greathopegolf.com
0,Minnewaska Golf Course,missing
0,Hickory Woods Golf Course,missing
0,Tomball Country Club,missing
0,Kaanapali Golf Course,missing
0,Rifle Creek Golf Course,missing
0,Blue Knob Golf Club,http://www.blueknob.com/golf.html
0,High Bridge Hills Golf Club,http://www.highbridgehills.com
0,Blue Cypress Golf & RV Resort,missing
0,Green White Course at Wolverine Golf Club & Banquet Center,missing
0,Glynns Creek Golf Course,missing
0,Roswell Country Club,missing
0,Oaks Lakes Course at Valley Oaks Golf Club,missing
0,Nine Hole Course at Sparrows Point Country Club,missing
0,Santa Rosa Golf & Beach Club,missing
0,Hiawatha Golf Course,missing
0,Blue Red Course at Highland Lakes Golf Course,missing
0,The Lynx Course at Elmdale Hills Golf Course,missing
0,Players Club at St. James Plantation,missing
0,Paupack Hills Golf & Country Club,missing
0,Championship Course at Belle Terre Golf Courses,missing
0,Vista Hills Golf Club,missing
0,Portage Hills Country Club,missing
0,Frasch Park Golf Club,missing
0,Oaks Course at Palm-Aire Country Club,http://www.palmairegolf.com
0,Fox Run Golf Course,missing
0,El Rio Country Club,http://www.elriocountryclub.com
0,Cardinal Country Club,missing
0,Eighteen Course at Tri-Palm Country Club,missing
0,Eagle Crest Golf Club,http://www.eaglecrestresort.com
0,West East Course at New Albany Country Club,http://www.nacc.com
0,Hondo Golf Course,missing
0,Stanton Ridge Golf & Country Club,missing
0,DeCordova Bend Country Club,missing
0,Sienna Plantation Golf Club,http://www.siennagolf.com
0,International Course at Cedar Valley Golf Club,missing
0,Gold Red Course at Lindenwood Golf Club,http://www.lindenwoodgolf.com
0,Blue Course at Hamiltons Golf Course,missing
0,Bonita Fairways,http://www.bonitafairways.com
0,Meadow Course at Country Club at Fox Meadow,missing
0,Seymour Country Club,http://www.seymourcc.com
0,Championship Course at Kiln Creek Golf Club & Resort,http://www.kilncreekgolf.com
0,Elk Run Golf Course,missing
0,Crabapple Dogwood Course at Roanoke Country Club,missing
0,Rising Sun Course at Chesapeake Bay Golf Club Rising Sun Course,http://www.chesapeakegolf.com
0,Mesa Linda Course at Costa Mesa Golf & Country Club,missing
0,Palmer Golf Course,missing
0,Olney Recreation Association & Country Club,missing
0,Middlesboro Country Club,missing
0,Indian Pines Recreational Authority,missing
0,St. Andrews at Westcliffe,missing
0,White Pines Golf Course,missing
0,National II,http://www.thenationalgolfclub.com
0,Horton Lakeview Country Club,missing
0,Plainview Country Club,missing
0,Poco Diablo Resort,missing
0,Highland Hills Golf Course,missing
0,Eagles Landing Country Club,http://www.eagleslandingcc.com
0,Trestle Bluff Course at Landings Golf Club,missing
0,Foxwood Country Club of Crestview,missing
0,Cotton Fields Golf Club,missing
0,Providence Country Club,missing
0,Shorehaven Golf Club,missing
0,Devils Lake Golf Course,missing
0,Metropolis Country Club,missing
0,Blackshire Course at Lakewood Shores Resort,http://www.lakewoodshores.com
0,Carradam Golf Club,missing
0,Nature Walk Golf Club,missing
0,Sullivans Par 3,missing
0,Hawaii Country Club,http://www.hawaiicc.com
0,Woodbrier Golf Course,missing
0,Sabal Springs Golf & Racquet Club,missing
0,Bonnie Briar Country Club,missing
0,Meschers Rolling Knolls,missing
0,Ocean Course at Kiawah Island Resort,http://www.kiawahgolf.com
0,Grove Park Golf Course,missing
0,Proctor Golf Course,missing
0,Atmore Country Club,missing
0,Iron & Woods Golf Course,missing
0,Westwood Shores Country Club,missing
0,Gold Hills Country Club,missing
0,Squires Country Club,http://www.squirescc.com
0,Oak Bridge Club at Sawgrass,http://www.oakbridge.com/html/index.html
0,Meadow Lakes Golf Club,missing
0,Cree Meadows Country Club,missing
0,Evergreen Valley Golf Course,missing
0,Franklin Country Club,missing
0,Gowanda Country Club,missing
0,South Course at Fountain Country Club,missing
0,Sandy Hill Golf Club,missing
0,Warriors Path State Park Golf Course,missing
0,Lakeshore Golf & Country Club,missing
0,Palmer Course at Woodlake Country Club,http://www.woodlakecc.com
0,Leewood Golf Club,missing
0,Parkview Golf Course at Hershey Country Club,http://www.hersheypa.com
0,Rock River Country Club,http://www.golfrrcc.com
0,Naval Air Station Golf Course,missing
0,Pheasant Trails Golf Course,missing
0,Center Square Golf Club,http://www.centersquaregolfclub.com
0,Meadows Woodside Course at Weatherwax Golf Course,missing
0,Wichita Country Club,missing
0,Regulation Eighteen Course at Shawnee Hills Golf Course,missing
0,Golf Club At McKinney,http://www.lindseymanagement.com/golfcourse.asp?ID=2&amp;sid=37&amp;GolfCourse=37
0,Plum Brook Country Club,missing
0,Appleton Golf Club,missing
0,Colts Neck Golf Club,http://www.coltsneckgolfclub.com
0,Stone Hedge Country Club,missing
0,Pineview Golf Club,missing
0,Camp Robinson Duffers Club,missing
0,M A 8 Golf,missing
0,Haulover Beach Park Golf Course,missing
0,Owens-Brockway Golf Course,missing
0,Williams Island Country Club,missing
0,Lake of the Woods Country Club,missing
0,Lyons Den Golf Course,missing
0,Valley Course at Indian Spring Country Club,missing
0,Mellen Golf Course,http://www.golfmellen.com
0,White Blue Course at Myakka Pines Golf Club,http://www.myakkapinesgolfclub.com
0,Pacific Lutheran University Golf Course,missing
0,East Course at Whiteford Valley Golf Club,http://www.whitefordgolf.com
0,Par 3 Course at Colleton River Plantation Club,http://www.colletonriver.com
0,Flying B Golf Course,missing
0,Farmers Golf & Health Club,missing
0,Executive Course at Los Altos Golf Course,missing
0,Stus Golf Course,missing
0,Glen Oaks Golf Course,http://www.chichi.org
0,Belmont Hills Country Club,missing
0,West North Course at Midway Par 3,missing
0,White   Blue Course at Links at Carillon,http://www.carillongolf.com
0,Cary Country Club,missing
0,Chartwell Golf & Country Club,missing
0,Joseph C. Martin Golf Course,missing
0,Waccabuc Country Club,missing
0,Big Walnut Golf Club,missing
0,Airport Golf Center,missing
0,Levelland Country Club,missing
0,Delano Golf Course,missing
0,Golf Club of Texas,http://www.thegolfcluboftexas.com
0,Resort North Course at Admiral Lehigh Golf & Resort,missing
0,Nine Hole Executive Course at Viewpoint Golf Resort,missing
0,The Blue Course at Bethpage State Park,missing
0,Union Hills Country Club,missing
0,Blues Creek Golf Club,missing
0,Club at Carlton Woods,http://www.carltonwoods.com
0,Batesville Country Club,missing
0,Savanna Club Golf Course,missing
0,Grove Park Inn Resort,http://www.groveparkinn.com
0,Sun Lakes Country Club Executive Course,missing
0,Bent Creek Golf Club,missing
0,Bray Links Course at Kingsmill Golf Club & Resort,http://www.kingsmill.com/golf/braylinks1.asp
0,Caroline Country Club,missing
0,Cotton Dike Course at Dataw Island Golf Course,missing
0,Oakley Country Club,missing
0,Valley Gardens Golf Course,missing
0,Clarendon Golf & Country Club,missing
0,Cranes Roost Course at Plantation at Leesburg,missing
0,Normanside Country Club,http://www.normanside.com
0,Sycamore Golf Course,missing
0,Ft. Bend Country Club,missing
0,Third Nine Course at Far Corner Golf Course,missing
0,Red Course at Ford Hill Country Club,missing
0,Butter Valley Golf Port,http://www.buttervalley.com
0,Ridge,missing
0,Red White Course at Hon-E-Kor Golf & Country Club,missing
0,Anthem Country Club,missing
0,Emerald Hills Golf Club,missing
0,Olde Dutch Mill Golf Course,http://www.oldedutchmill.com
0,South Course at Torrey Pines Municipal Golf Course,http://www.torreypinesgolf.com
0,Mountain Lake,missing
0,Augusta Hills Golf Course,missing
0,England Course at Magnolia Creek Golf Links,http://www.magnoliacreekgolf.com
0,Eighteen Hole Course at Spuyten Duyval Golf Club,missing
0,Gainesville Country Club,http://www.gainesvillegolf.cc
0,Newburg Village Golf Club,missing
0,Galveston Country Club,http://www.galvestoncountryclub.com
0,Hejaz Shrine Recreation Club,missing
0,Trestle Creek Golf & Country Club,http://www.trestlecreekgolf.com
0,Twilight Golf Course,missing
0,Westport Longshore Golf Club,missing
0,Lynnfield Center Golf Club,missing
0,Atlanta Country Club,missing
0,Clifty Creek Golf Course,missing
0,Riverside Golf Course of Fresno,missing
0,Forest Ridge Golf Club,http://www.forestridge.com
0,Acushnet River Valley Golf Course,http://www.golfacushnet.com
0,Bas-Ridge Golf Course,missing
0,El Angel Course at Rancho Viejo Resort & Country Club,missing
0,Sky Mountain Golf Course,missing
0,Cypress Creek Course at Cypress Creek Golf Club,missing
0,Inverness Hotel & Golf Club,http://www.invernesshotel.com
0,Eighteen Hole Course at Lake Waco Country Club,missing
0,Columbus Country Club,missing
0,Tribute Course at Otsego Club,http://www.otsegoclub.com
0,Glen Eagle Golf Club,missing
0,Black Rock Golf Course,http://www.blackrockgolfcourse.com
0,Teton Pines Country Club & Resort,http://www.tetonpines.com
0,Rolling Green Golf Course,missing
0,Cape Golf & Racquet Club,missing
0,Peter Yegen Jr. Golf Club,missing
0,Lakes Sunrise Course at Spanish Trail Country Club,missing
0,Green Spring Golf Course,missing
0,Par Mar Country Club,missing
0,Roadrunner Dunes Golf Course,missing
0,Topstone Golf Course,http://www.topstonegc.com
0,South Course at Canoe Brook Country Club,missing
0,Sugarbush Golf Club,http://www.sugarbush.com
0,Kern Valley Golf Course,missing
0,Highland Grove Course at Errol Country Club,missing
0,Jackson Park Golf Course,missing
0,North Course at Rancho Murieta Country Club,missing
0,Highland Golf Club,missing
0,Sky Links Golf Course,http://www.vanburengolf.com
0,Oriole Golf & Tennis Club of Margate,missing
0,Highland Springs Municipal Golf Course,missing
0,Tyngsboro Country Club,missing
0,Oak Course at Beau Chene Country Club,missing
0,Snow Creek Golf Course,missing
0,Meadows Pinon Course at Pagosa Springs Golf Club,missing
0,Whispering Pines Golf Club,missing
0,Gospel Hill Golf & Country Club,missing
0,Sandpoint Elks G C,missing
0,Portland Golf Club,http://www.portlandgolfcourse.com
0,WestWinds Golf Club,missing
0,Creekview Golf Club,missing
0,Lakes Course at Windy Hill Golf Course,missing
0,Monocan Shamokin Course at Stoney Creek at Wintergreen Resort,http://www.wintergreenresort.com
0,Streator Country Club,missing
0,Eastgate Golf Center,missing
0,Wemberly Hills Golf Course,missing
0,East West Course at Hide-A-Way Lake,missing
0,Coyote and Roadrunner Course at Starr Pass Golf Club,http://www.starrpasstucson.com
0,Talon Course at Grayhawk Golf Club,http://www.grayhawk.com
0,Midland Trail Golf Club,missing
0,Oaks Course at Citrus Hills Golf & Country Club,missing
0,Lake San Marcos Course at Lake San Marcos Country Club,missing
0,Flint Hills Municipal Golf Course,missing
0,Four Lakes Golf Club,missing
0,Hawthorne Valley Golf Club,missing
0,North Country Golf Club,missing
0,Bluebonnet Country Club,missing
0,Fairlakes Golf Course,missing
0,Normandie Golf Course,missing
0,Downers Grove Park District Golf Course,missing
0,Timber Oaks Golf Course,missing
0,Chardell Golf Course,missing
0,Links at Texarkana,missing
0,Canterbury Golf Club,missing
0,Salisbury Country Club,missing
0,Pines Ponds Course at Supervisors Country Club,http://www.supervisorscountryclub.com
0,Wedgewood Par 3 Golf Course,missing
0,Lane County Country Club,missing
0,Joliet Country Club,missing
0,Desert Springs Golf Club,missing
0,Piscataquis Country Club,missing
0,Kelley Greens Golf Course,missing
0,Fazio Jonathans Landing Course at Jonathans Landing at Old Trail,http://www.jonathanslanding.com
0,Fort Kent Golf Club,missing
0,Macon County Golf Course,missing
0,Apple Mountain Golf Resort,missing
0,Hales Mills Country Club,missing
0,Oak Run Country Club,missing
0,Rawiga Country Club,missing
0,Henderson Golf Club,http://www.hendersongolfclub.com
0,Gracewil Pines Golf Course,missing
0,Links 9 Course at Bayberry Hills Golf Club,missing
0,Barona Creek Golf Club,http://www.barona.com
0,Linville Golf Club,missing
0,Zaca Creek Golf Course,missing
0,Elks Fort Harrison Country Club,missing
0,Sheridan Golf & Country Club,missing
0,Birch Ridge Golf Course,missing
0,Willow Hollow Golf Course,http://www.distinctgolf.com/willow/index.htm
0,Calumet Golf Club,missing
0,Clarksburg Country Club,missing
0,Barn Range Course at Old Orchard Golf Club,http://www.oldorchardgolf.com
0,Litchfield Resort - Willbrook Plantation Golf Club,missing
0,Westwood Golf Course,missing
0,Bent Tree Country Club,missing
0,Baton Rouge Country Club,missing
0,Delaware Springs Golf Course,missing
0,North South Course at Walnut Creek Country Club,missing
0,Links at Echo Springs,http://www.echosprings1.com
0,Bledsoes Lakeview Golf Course,missing
0,Brookview Ridgeview Course at Boone Links Golf Course,missing
0,White and Blue Course at April Sound Country Club,missing
0,Sinclair Golf Club,missing
0,Cedar Beach Golf Course,missing
0,Pines Woodland Course at Blue Hill Golf Course,missing
0,Air Castle Golf Course,missing
0,Reynolds Park Golf Course,missing
0,Evergreen Golf Course,missing
0,Marsh Creek Country Club,missing
0,Colonial Golf Club,missing
0,Farview Greens Golf Club,missing
0,Boston Corners Golf Club,missing
0,Chalk Mountain Golf Course,missing
0,Golf Club of Dublin,http://www.golfclubofdublin.net
0,Par 3 Course at Lewiston Country Club,missing
0,Philadelphia Country Club,missing
0,Trident Lakes Golf Course,missing
0,Willow Hills Golf Center,missing
0,Stonewall Orchard Golf Club,http://www.stonewallorchard.com
0,Yellow Course at Westlake Meadowood Golf Course,missing
0,Medalist Golf Club,missing
0,Rancho Del Rey Golf Club,missing
0,Pine Brook Golf Club,missing
0,Greenwich Country Club,missing
0,Six Mile Creek Golf Course,missing
0,Brookshire Inn & Golf Club,missing
0,Oak Quarry Golf Course,http://www.oakquarry.com
0,Brookshire Golf Club,http://www.brookshiregolf.com
0,A. L. Gustin Golf Course,missing
0,Nine Hole Course at Lakeside Golf Course,missing
0,North Stone Club,missing
0,Bayou Front Back Course at Bayou Din Golf Club,missing
0,Boots Randolph Golf Course,missing
0,Ireland Course at Magnolia Creek Golf Links,http://www.magnoliacreekgolf.com
0,Turkey Mountain Golf Course,http://www.turkeymtngc.com
0,White Red Course at Eastern Hills Municipal Golf Club,http://www.kalamazoogolf.org
0,Putterham Meadows Golf Club,missing
0,South Course at Sunnybreeze Palms Golf Course,missing
0,Pines Course at Woodmont Country Club,missing
0,The Bad & The Ugly Course at Hombre Golf Club,http://www.hombregolfclub.com
0,Longue Vue Club,http://www.longuevueclub.net
0,Tierra Del Sol Golf Club,missing
0,Twin Bridges Golf Course,missing
0,Carolinas Country Club,missing
0,El Dorado Park Golf Club,missing
0,Oaks Course at Ft. Walton Beach Golf Club,missing
0,Belle River Golf & Country Club,missing
0,Dayton Ridge Golf Club,missing
0,Lincoln Valley Golf,missing
0,Champions Club at Rivers Edge,missing
0,Drayton Golf Course,missing
0,Eagle Hills Golf Course,http://www.eaglehillsgolfcourse.com
0,North Woodmere Golf Course,missing
0,Winton Country Club,missing
0,Jones Beach State Park Golf Course,missing
0,Montreux Golf & Country Club,http://www.montreuxgolf.com/golfcourse.html
0,Meadow Course at Bougainvillea Golf Club,missing
0,Irish Hills Short Course & Range,missing
0,Arthur Pack Desert Golf Course,missing
